2.18314	-36.6921
1.77873	-32.1642
2.20065	-25.3853
8.10834	-12.7081
4.45851	-13.1299
0.00419749	-17.6346
0.974958	-20.6814
-1.67199	-13.0062
2.10437	-9.61521
-2.05592	-14.765
1.88857	-8.92631
-6.52592	-15.5719
-4.36688	-17.2561
-5.59649	-15.2048
-2.47254	-20.595
-8.27568	-19.3605
-4.68265	-21.7458
-2.98507	-23.1306
-3.72863	-21.2859
-9.62785	-14.1761
-14.0853	-13.7283
-3.43847	-11.8658
-5.86676	-9.80905
-13.2948	-12.8284
-7.06681	-7.83793
-6.91661	-4.48651
-13.4008	-10.3175
-9.18854	-12.374
-2.33729	-5.73334
-5.73145	-11.4946
-8.52327	-9.58954
-5.09263	-0.991426
-7.27494	0.85428
-5.54924	-1.43509
-11.7815	-14.046
-8.1143	-10.4453
2.39375	-20.6531
9.98947	-10.0216
3.12028	-7.93541
12.0726	-12.6442
-3.92491	-17.4676
-4.94109	-22.0193
-10.1035	-16.6936
-13.3823	-14.2793
-15.404	-11.449
-19.7111	-8.686
-20.1847	-6.52531
-13.6113	-13.9319
-14.2719	-13.8882
-14.9322	-14.2758
-16.4296	-13.4706
-15.8497	-10.8986
-16.2931	-9.41142
-15.2147	-6.96251
-12.4874	-5.7492
-8.82067	-5.66695
-9.39562	-9.47747
-9.34261	-1.83301
-7.69314	-7.38163
-5.63046	-6.53653
-4.88531	-4.4373
-5.60835	-7.50861
-4.27802	-9.10495
-3.6206	-14.5464
-0.509739	-17.3453
-2.82148	-17.7221
-2.03087	-5.81916
-3.97362	-6.02777
-6.84949	-6.39675
-4.48371	-1.60424
-5.25111	-2.60883
-4.36527	-9.35167
0.25263	-5.32361
-2.89472	-2.83915
-3.95434	-5.85242
-3.95385	-5.20345
-1.57159	-2.20189
-10.3135	-6.03217
-13.3227	-5.53547
-8.88539	-13.298
-8.01205	-1.66938
-15.4263	-4.33493
-8.5011	-4.73706
-13.9408	-0.646176
-11.555	-0.390842
-14.3736	-8.70242
-14.704	-10.9478
-14.9738	-5.95657
-9.26214	-2.38467
-7.76196	-2.6934
-8.63976	-3.04721
-6.00495	1.65442
-0.370746	2.14195
-4.1362	0.222625
2.96956	-4.71387
-1.31924	-11.498
2.35536	0.410224
0.109641	-5.26023
-0.0852938	-7.50985
3.13871	-5.135
2.55552	-2.60192
0.639057	-4.98133
2.13873	-2.02251
-3.24425	-2.70163
-0.0175987	-3.75307
-5.01719	-0.522755
0.768655	-8.9232
1.99794	-4.6408
1.9592	3.35559
5.26735	-4.47067
-0.610051	1.02824
0.678202	-2.73091
2.00783	-8.19546
2.229	-0.592475
2.84888	-3.69251
5.2951	-10.1302
-0.596304	-18.4599
3.65862	-17.8623
-2.25519	-6.44944
-7.05876	-8.29539
-2.94776	-13.9809
-7.30747	-14.4167
-10.6176	-12.9952
-13.5385	-9.90344
-13.0144	-11.492
-15.8526	-8.96466
-14.1482	-9.39953
-7.27828	-15.6742
-3.6231	-6.2395
2.87666	-4.22877
-3.10236	-3.2316
1.03578	-4.89522
-1.52141	-4.40671
-6.38463	-1.38209
-6.06922	-5.01802
-3.07843	-4.54364
-1.95275	-4.43861
-2.37817	-8.76918
-10.4125	-8.57508
-12.276	-10.0642
-13.2984	-5.6746
-11.4834	-4.73202
-7.20767	-6.55572
-4.02953	-11.522
-2.15016	-13.9588
-3.59282	-12.0952
1.1606	-17.6674
-1.00865	-15.5961
-0.579638	-17.6682
-4.32395	-19.26
1.86172	-21.7159
-5.53123	-17.5598
-5.12715	-19.8409
-6.06379	-16.0227
-8.95411	-11.933
-8.28116	-10.6812
-12.7224	-9.47775
-6.6933	-12.2809
-10.0348	-11.2316
-11.6544	-3.40507
-12.2082	-8.84203
-10.4097	-10.8469
-14.4856	-8.50242
-13.2558	-11.2304
-14.2626	-9.47809
-14.536	-10.7817
-10.9372	-16.1854
-10.8231	-17.304
-8.32054	-14.3507
-3.61405	-6.56324
-9.53515	-2.7595
-9.45245	-3.48779
-19.6078	0.317622
-16.8733	-4.78691
-8.53487	1.34454
-11.2687	4.60978
-5.94399	-5.14155
-11.1443	-8.45716
-10.0137	-6.96695
-5.35598	-7.51778
0.895438	-5.52818
0.907061	-0.687418
-9.76724	-4.28409
2.48872	-9.70667
-4.7701	-19.8763
4.05913	-25.773
1.88017	-24.5903
-0.684505	-25.0958
-0.283359	-25.17
-0.442192	-26.5355
-5.04865	-23.6023
-8.32801	-21.6555
-10.1142	-20.775
-10.4533	-23.2169
-11.0391	-20.3239
-9.73061	-18.9972
-7.41174	-24.3012
-6.86053	-21.8785
-4.75488	-18.3353
-5.13333	-11.673
-5.9259	-12.9703
-6.77255	-15.791
-2.31186	-16.0438
0.815473	-21.4891
1.34074	-18.0379
0.448433	-13.3817
-3.80198	-15.1627
-3.80349	-10.6837
-9.33752	-10.6134
-10.6638	-12.0492
-13.4057	-9.13798
-13.9092	-7.00756
-11.3657	-9.39504
-9.45308	-12.1461
-13.9598	-10.2261
-13.5757	-11.2573
-19.8659	-13.0178
-21.9868	-18.0501
-16.5473	-21.6255
-18.1142	-15.4315
-15.2977	-16.6568
-17.5237	-23.5883
-15.0502	-22.8866
-18.6345	-28.9942
-21.1135	-17.6876
-18.0506	-12.0049
-12.8139	-11.017
-7.89797	-9.0487
-0.692835	-11.4789
1.49968	-15.3042
1.03312	-19.7222
5.10162	-29.027
4.27017	-18.2632
-0.246257	-15.3732
-3.08953	-11.3935
-3.3566	-12.0982
-3.15786	-10.3577
-1.07889	-17.9832
1.14376	-24.068
0.869956	-26.8704
1.98589	-26.3
3.58917	-24.2428
5.16383	-22.1477
-1.22937	-14.1883
-1.28418	-15.3133
-1.4014	-9.77457
-2.46772	-0.463968
4.36401	-2.42253
6.46782	-3.78349
1.54555	-2.24284
2.04282	7.90305
1.40796	0.0776148
3.99058	-2.66142
-2.69355	0.526314
-4.18682	-0.447171
-1.8532	-2.18372
-1.91805	-9.00292
5.70169	2.07418
4.71111	-6.7897
3.15197	-5.66945
2.04468	-5.48236
0.987657	-2.18092
2.51826	-10.1316
6.11176	-1.69133
-1.12746	-5.07769
2.50587	-4.7598
8.58702	-5.40039
4.75196	-2.63801
6.36003	1.66312
4.7509	-7.25764
2.69348	-3.39966
4.51996	-5.0108
5.5378	-4.2236
2.9167	-2.06121
6.96135	3.8895
10.0232	-3.00852
7.49201	-2.38208
8.28708	-4.56119
6.0602	-1.31495
6.8672	-0.99902
6.7107	-4.37439
-1.07268	-9.88218
-9.22235	-19.7576
-4.80016	-5.5968
3.41596	-1.57736
-5.26122	-12.3194
-10.0937	-8.07168
-14.2073	-9.17728
-13.4791	-12.1234
-14.2658	-13.4095
-11.6257	-16.6078
-13.6443	-16.205
-11.401	-17.1392
-10.7452	-13.5523
-8.66359	-13.6169
6.72033	-20.6742
5.68533	-19.2168
6.1039	-20.7345
5.97233	-24.7003
3.99085	-25.8198
3.29627	-25.9635
4.88594	-24.8697
4.93272	-26.8194
0.561319	-18.4196
-4.88698	-19.0169
-6.79358	-18.1991
-7.65202	-17.8378
-6.4941	-13.4739
-4.28089	-20.7039
-6.88303	-22.3092
-7.93649	-19.5243
-8.47717	-16.0177
-8.06155	-14.2279
-7.86303	-11.9765
-8.06233	-12.418
-9.48487	-10.3217
-11.2077	-10.7604
-13.5072	-10.4299
-14.172	-11.5666
-10.1544	-11.8393
2.49908	-9.25856
-3.6585	-9.83096
-3.77415	-4.33713
-4.11373	-14.5125
-7.15873	-15.5366
-5.44189	-6.50147
-5.97207	-7.40982
-7.09174	-12.1652
-6.28373	-12.5159
-6.71425	-13.2899
-7.11916	-8.59222
-9.4625	-18.7295
-7.47175	-17.0522
2.25652	-24.4278
-5.52209	-16.4357
-5.08908	-20.335
-8.1952	-16.9566
-9.90579	-13.2901
-6.55457	-13.2397
-8.55647	-11.1139
-5.06642	-12.266
-4.49642	-11.6644
-2.99757	-14.7222
-4.88416	-10.4299
-8.84978	-8.15297
-13.0146	-10.0726
-7.02341	-14.527
-12.2122	-13.991
-4.35587	-11.4752
-0.0215804	-8.39335
-6.90776	-8.2646
-3.71593	-9.93792
-7.32889	-8.18789
-4.51896	-3.49634
-2.28817	-5.94361
-8.39342	-18.3257
-11.0523	-17.3206
-14.642	-22.5559
-0.241192	-11.1047
-2.55322	-16.8524
4.32764	-15.4394
-0.309449	-28.6896
-0.926879	-28.701
-0.634196	-24.1147
1.10798	-26.3979
3.98633	-29.6039
6.54905	-30.8658
4.62284	-27.4243
3.56015	-24.5022
2.66887	-21.8167
2.40287	-19.914
0.949891	-18.7682
0.810378	-20.971
-0.361451	-20.7241
-4.17195	-17.0915
-6.31766	-16.2101
-8.06746	-14.9411
-5.40714	-19.6396
-3.90399	-22.4633
-0.0938125	-13.9334
0.358288	-8.75365
-2.69688	-2.56437
-5.50591	-9.00561
-12.6534	-10.7831
-8.5521	-9.23357
-12.0375	-4.51517
-8.13033	-11.1421
-5.49717	-6.28513
-11.8689	-12.1681
-7.43476	-11.253
0.061542	-11.1548
7.68159	-13.5127
0.675429	-24.4989
-4.61265	-23.372
-7.21105	-20.7893
-6.08876	-17.7128
-4.11616	-18.3638
-5.97161	-14.9461
-3.94895	-16.8815
-12.8371	-9.3528
-11.1436	-3.05273
-12.1247	-4.46692
-12.5915	-5.66756
-6.10978	-8.97072
2.93231	-12.0898
-0.344524	-10.4978
-3.39054	-12.7295
-0.397962	-6.19582
2.7264	-10.1491
1.94866	-13.2216
2.83875	-11.2374
-3.97629	-14.9502
-3.78534	-17.2673
1.41122	-2.42125
-4.45537	-14.264
5.00275	-7.91135
-6.67304	-12.3034
-8.99088	-12.0164
-9.16116	-9.58784
-4.49532	-11.66
-5.74595	-9.99208
-4.63951	-10.4646
-6.05668	-7.24237
-4.45426	-10.0054
-2.84599	-13.5654
-1.09334	-16.8157
-4.27864	-15.8671
-8.2951	-7.74083
-2.70818	-9.67467
-7.24753	-7.62943
-1.36005	-13.1305
1.69866	-21.9516
1.82086	-28.2321
-1.02435	-29.4147
-2.15093	-30.8065
-4.63355	-30.2092
-3.476	-28.5248
-8.39467	-25.5969
-6.95379	-22.9676
-0.568483	-28.6313
0.473284	-24.7324
-1.12297	-20.1396
7.58493	-6.60488
0.119265	-4.93881
3.48366	2.54706
-2.1371	0.458915
4.78945	-10.7959
3.31232	-8.01681
5.18109	-7.37953
1.54862	-11.7308
0.900477	-5.84707
-0.705129	-2.21865
3.37566	-8.21477
6.70365	-5.67186
2.23406	-7.23996
-7.56835	-16.4471
-6.57105	-13.4784
-11.5968	-15.7267
-11.2308	-14.3042
-5.6851	-11.3277
-3.20914	-14.1177
-0.271464	-17.6274
6.41707	-6.15531
-4.61047	-3.7395
3.62784	-11.6612
-0.906328	-6.67533
6.55322	-2.59674
3.98797	-5.58161
2.97771	-1.2773
4.88679	-5.54527
5.57276	-3.19458
4.66645	-6.01396
4.1944	1.96843
-0.786403	-16.7501
